ID spoje,Počáteční datum,Koncové datum,1,2,3,4,5,6,7,8
114688,9.4.2014 9:53:00,9.4.2014 9:42:00,0,1626,17,26,5,5,0,
114689,9.4.2014 14:57:00,9.4.2014 14:45:00,0,1626,17,26,5,5,0,
114690,9.4.2014 18:39:00,9.4.2014 6:00:00,0,1626,15,22,5,6,0,
114691,9.4.2014 18:49:00,9.4.2014 7:04:00,0,1626,15,26,5,7,0,
114692,9.4.2014 20:28:00,9.4.2014 6:01:00,0,1626,17,26,5,8,0,
114693,9.4.2014 20:41:00,9.4.2014 20:30:00,0,1626,17,26,5,8,0,
114694,9.4.2014 6:08:00,9.4.2014 6:02:00,0,1626,18,26,5,9,0,
114695,9.4.2014 18:04:00,9.4.2014 6:10:00,0,1626,18,26,5,9,0,
114696,9.4.2014 18:29:00,9.4.2014 18:06:00,0,1626,18,26,5,9,0,
114697,9.4.2014 22:58:00,9.4.2014 6:24:00,0,1626,17,26,5,10,0,
114698,9.4.2014 19:26:00,9.4.2014 6:09:00,0,1626,15,22,5,11,0,
114699,9.4.2014 21:37:00,9.4.2014 6:01:00,0,1626,15,26,5,12,0,
114700,9.4.2014 22:56:00,9.4.2014 6:04:00,0,1626,18,26,5,31,0,
114701,9.4.2014 17:53:00,9.4.2014 6:00:00,0,1626,13,26,6,1,0,
114702,9.4.2014 18:07:00,9.4.2014 17:56:00,0,1626,13,26,6,1,0,
114703,9.4.2014 18:59:00,9.4.2014 6:01:00,0,1626,14,26,6,2,0,
114704,9.4.2014 19:08:00,9.4.2014 19:01:00,0,1626,14,26,6,2,0,
114705,9.4.2014 20:11:00,9.4.2014 6:02:00,0,1626,15,22,6,3,0,
114706,9.4.2014 20:26:00,9.4.2014 20:13:00,0,1626,15,22,6,3,0,
114707,9.4.2014 19:13:00,9.4.2014 6:01:00,0,1626,13,26,6,4,0,
114708,9.4.2014 19:27:00,9.4.2014 19:16:00,0,1626,13,26,6,4,0,
114709,9.4.2014 6:05:00,9.4.2014 6:01:00,0,1626,13,26,6,5,0,
114710,9.4.2014 17:13:00,9.4.2014 6:06:00,0,1626,13,26,6,5,0,
114711,9.4.2014 17:27:00,9.4.2014 17:16:00,0,1626,13,26,6,5,0,
114712,9.4.2014 19:22:00,9.4.2014 6:01:00,0,1626,15,22,6,6,0,
114713,9.4.2014 19:37:00,9.4.2014 19:24:00,0,1626,15,22,6,6,0,
114714,9.4.2014 6:17:00,9.4.2014 6:07:00,0,1626,13,26,6,7,0,
114715,9.4.2014 17:29:00,9.4.2014 6:18:00,0,1626,13,26,6,7,0,
114716,9.4.2014 17:43:00,9.4.2014 17:32:00,0,1626,13,26,6,7,0,
114717,9.4.2014 6:18:00,9.4.2014 6:06:00,0,1626,15,26,6,8,0,
114718,9.4.2014 20:01:00,9.4.2014 6:19:00,0,1626,15,26,6,8,0,
114719,9.4.2014 20:16:00,9.4.2014 20:03:00,0,1626,15,26,6,8,0,
114720,9.4.2014 6:24:00,9.4.2014 6:18:00,0,1626,14,26,6,9,0,
114721,9.4.2014 20:29:00,9.4.2014 6:26:00,0,1626,14,26,6,9,0,
114722,9.4.2014 20:37:00,9.4.2014 20:31:00,0,1626,14,26,6,9,0,
114723,9.4.2014 6:30:00,9.4.2014 6:18:00,0,1626,15,22,6,10,0,
114724,9.4.2014 20:21:00,9.4.2014 6:31:00,0,1626,15,22,6,10,0,
114725,9.4.2014 20:36:00,9.4.2014 20:23:00,0,1626,15,22,6,10,0,
114726,9.4.2014 6:39:00,9.4.2014 6:33:00,0,1626,14,26,6,11,0,
114727,9.4.2014 19:09:00,9.4.2014 6:41:00,0,1626,14,26,6,11,0,
114728,9.4.2014 19:18:00,9.4.2014 19:11:00,0,1626,14,26,6,11,0,
114729,9.4.2014 15:13:00,9.4.2014 6:01:00,0,1626,14,26,6,12,0,
114730,9.4.2014 18:43:00,9.4.2014 6:09:00,0,1626,14,26,6,12,0,
114731,9.4.2014 18:52:00,9.4.2014 9:16:00,0,1626,14,26,6,12,0,
114732,9.4.2014 19:48:00,9.4.2014 6:00:00,0,1626,14,26,6,13,0,
114733,9.4.2014 19:56:00,9.4.2014 10:14:00,0,1626,14,26,6,13,0,
114734,9.4.2014 14:09:00,9.4.2014 14:03:00,0,1626,14,26,6,13,0,
114735,9.4.2014 14:18:00,9.4.2014 6:36:00,0,1626,14,26,6,14,0,
114736,9.4.2014 19:29:00,9.4.2014 6:44:00,0,1626,14,26,6,14,0,
114737,9.4.2014 19:37:00,9.4.2014 9:14:00,0,1626,14,26,6,14,0,
114738,9.4.2014 19:39:00,9.4.2014 6:01:00,0,1626,14,26,6,15,0,
114739,9.4.2014 19:47:00,9.4.2014 9:08:00,0,1626,14,26,6,15,0,
114740,9.4.2014 16:33:00,9.4.2014 16:27:00,0,1626,14,26,6,15,0,
114741,9.4.2014 6:02:00,9.4.2014 6:02:00,0,1626,13,21,7,1,0,
114742,9.4.2014 21:22:00,9.4.2014 6:03:00,0,1626,13,21,7,1,0,
114743,9.4.2014 21:33:00,9.4.2014 21:23:00,0,1626,13,21,7,1,0,
114744,9.4.2014 20:43:00,9.4.2014 6:29:00,0,1626,15,27,7,2,0,
114745,9.4.2014 22:59:00,9.4.2014 6:05:00,0,1626,15,27,7,3,0,
114746,9.4.2014 6:16:00,9.4.2014 6:06:00,0,1626,13,21,7,4,0,
114747,9.4.2014 21:52:00,9.4.2014 6:17:00,0,1626,13,21,7,4,0,
114748,9.4.2014 22:03:00,9.4.2014 21:53:00,0,1626,13,21,7,4,0,
114749,9.4.2014 21:22:00,9.4.2014 6:01:00,0,1626,14,24,7,5,0,
114750,9.4.2014 21:31:00,9.4.2014 21:23:00,0,1626,14,24,7,5,0,
114751,9.4.2014 22:57:00,9.4.2014 6:01:00,0,1626,15,27,7,6,0,
114752,9.4.2014 21:28:00,9.4.2014 6:03:00,0,1626,15,27,7,7,0,
114753,9.4.2014 18:39:00,9.4.2014 6:03:00,0,1626,13,21,7,8,0,
114754,9.4.2014 18:51:00,9.4.2014 18:40:00,0,1626,13,21,7,8,0,
114755,9.4.2014 20:42:00,9.4.2014 6:00:00,0,1626,13,21,7,9,0,
114756,9.4.2014 20:53:00,9.4.2014 20:43:00,0,1626,13,21,7,9,0,
114757,9.4.2014 20:52:00,9.4.2014 6:00:00,0,1626,13,21,7,10,0,
114758,9.4.2014 21:03:00,9.4.2014 10:07:00,0,1626,13,21,7,10,0,
114759,9.4.2014 14:56:00,9.4.2014 14:45:00,0,1626,13,21,7,10,0,
114760,9.4.2014 22:11:00,9.4.2014 6:01:00,0,1626,14,24,7,11,0,
114761,9.4.2014 22:20:00,9.4.2014 22:12:00,0,1626,14,24,7,11,0,
114762,9.4.2014 20:28:00,9.4.2014 6:00:00,0,1626,14,24,7,12,0,
114763,9.4.2014 20:37:00,9.4.2014 20:29:00,0,1626,14,24,7,12,0,
114764,9.4.2014 18:23:00,9.4.2014 6:33:00,0,1626,15,27,7,13,0,
114765,9.4.2014 22:45:00,9.4.2014 6:03:00,0,1626,15,27,7,14,0,
114766,9.4.2014 6:43:00,9.4.2014 6:43:00,0,1626,11,20,8,1,0,
114767,9.4.2014 19:54:00,9.4.2014 6:44:00,0,1626,11,20,8,1,0,
114768,9.4.2014 19:56:00,9.4.2014 19:55:00,0,1626,11,20,8,1,0,
114769,9.4.2014 6:59:00,9.4.2014 6:59:00,0,1626,11,27,8,2,0,
114770,9.4.2014 23:00:00,9.4.2014 7:00:00,0,1626,11,27,8,2,0,
114771,9.4.2014 22:59:00,9.4.2014 6:00:00,0,1626,11,20,8,3,0,
114772,9.4.2014 9:08:00,9.4.2014 9:07:00,0,1626,11,20,8,3,0,
114773,9.4.2014 14:51:00,9.4.2014 14:51:00,0,1626,11,20,8,3,0,
114774,9.4.2014 19:40:00,9.4.2014 6:00:00,0,1626,17,24,8,4,0,
114775,9.4.2014 19:53:00,9.4.2014 19:42:00,0,1626,17,24,8,4,0,
114776,9.4.2014 22:36:00,9.4.2014 6:07:00,0,1626,17,24,8,5,0,
114777,9.4.2014 22:55:00,9.4.2014 6:00:00,0,1626,11,20,8,6,0,
114778,9.4.2014 22:57:00,9.4.2014 22:56:00,0,1626,11,20,8,6,0,
114779,9.4.2014 6:27:00,9.4.2014 6:15:00,0,1626,17,24,8,7,0,
114780,9.4.2014 23:00:00,9.4.2014 6:29:00,0,1626,17,24,8,7,0,
114781,9.4.2014 19:05:00,9.4.2014 6:00:00,0,1626,11,20,8,8,0,
114782,9.4.2014 19:07:00,9.4.2014 19:06:00,0,1626,11,20,8,8,0,
114783,9.4.2014 6:37:00,9.4.2014 6:25:00,0,1626,17,24,8,9,0,
114784,9.4.2014 18:29:00,9.4.2014 6:39:00,0,1626,17,24,8,9,0,
114785,9.4.2014 18:42:00,9.4.2014 18:31:00,0,1626,17,24,8,9,0,
114786,9.4.2014 22:41:00,9.4.2014 6:00:00,0,1626,17,24,8,10,0,
114787,9.4.2014 22:53:00,9.4.2014 9:41:00,0,1626,17,24,8,10,0,
114788,9.4.2014 14:31:00,9.4.2014 14:19:00,0,1626,17,24,8,10,0,
114789,9.4.2014 6:06:00,9.4.2014 6:06:00,0,1626,11,20,8,11,0,
114790,9.4.2014 21:19:00,9.4.2014 6:07:00,0,1626,11,20,8,11,0,
114791,9.4.2014 21:21:00,9.4.2014 21:20:00,0,1626,11,20,8,11,0,
114792,9.4.2014 6:16:00,9.4.2014 6:16:00,0,1626,11,27,8,12,0,
114793,9.4.2014 21:30:00,9.4.2014 6:17:00,0,1626,11,27,8,12,0,
114794,9.4.2014 21:32:00,9.4.2014 21:31:00,0,1626,11,27,8,12,0,
114795,9.4.2014 6:26:00,9.4.2014 6:26:00,0,1626,11,20,8,13,0,
114796,9.4.2014 19:39:00,9.4.2014 6:27:00,0,1626,11,20,8,13,0,
114797,9.4.2014 19:41:00,9.4.2014 19:40:00,0,1626,11,20,8,13,0,
114798,9.4.2014 6:35:00,9.4.2014 6:35:00,0,1626,11,27,8,14,0,
114799,9.4.2014 23:00:00,9.4.2014 6:36:00,0,1626,11,27,8,14,0,
114800,9.4.2014 18:36:00,9.4.2014 6:02:00,0,1626,13,27,9,1,0,
114801,9.4.2014 22:55:00,9.4.2014 6:10:00,0,1626,18,27,9,2,0,
114802,9.4.2014 15:19:00,9.4.2014 6:55:00,0,1626,18,27,9,3,0,
114803,9.4.2014 19:46:00,9.4.2014 6:57:00,0,1626,18,27,9,3,0,
114804,9.4.2014 18:46:00,9.4.2014 6:57:00,0,1626,13,27,9,4,0,
114805,9.4.2014 23:00:00,9.4.2014 6:00:00,0,1626,11,20,9,5,0,
114806,9.4.2014 20:37:00,9.4.2014 6:01:00,0,1626,13,27,9,6,0,
114807,9.4.2014 6:08:00,9.4.2014 6:08:00,0,1626,18,27,9,7,0,
114808,9.4.2014 23:00:00,9.4.2014 6:09:00,0,1626,18,27,9,7,0,
114809,9.4.2014 15:39:00,9.4.2014 7:19:00,0,1626,18,27,9,8,0,
114810,9.4.2014 23:00:00,9.4.2014 7:21:00,0,1626,18,27,9,8,0,
114811,9.4.2014 21:20:00,9.4.2014 6:00:00,0,1626,13,27,9,9,0,
114812,9.4.2014 6:11:00,9.4.2014 6:00:00,0,1626,11,20,9,10,0,
114813,9.4.2014 20:26:00,9.4.2014 6:14:00,0,1626,11,20,9,10,0,
114814,9.4.2014 20:44:00,9.4.2014 20:29:00,0,1626,11,20,9,10,0,
114815,9.4.2014 19:19:00,9.4.2014 6:01:00,0,1626,13,27,9,11,0,
114816,9.4.2014 6:25:00,9.4.2014 6:25:00,0,1626,18,27,9,12,0,
114817,9.4.2014 18:10:00,9.4.2014 6:26:00,0,1626,18,27,9,12,0,
114818,9.4.2014 23:00:00,9.4.2014 7:32:00,0,1626,13,27,9,13,0,
114819,9.4.2014 23:00:00,9.4.2014 6:02:00,0,1626,13,27,9,14,0,
114820,9.4.2014 22:48:00,9.4.2014 6:27:00,0,1626,13,27,9,15,0,
114821,9.4.2014 22:58:00,9.4.2014 6:00:00,0,1626,13,27,9,16,0,
114822,9.4.2014 18:31:00,9.4.2014 6:00:00,0,1626,11,20,9,17,0,
114823,9.4.2014 18:49:00,9.4.2014 18:34:00,0,1626,11,20,9,17,0,
114824,9.4.2014 6:49:00,9.4.2014 6:49:00,0,1626,18,27,9,18,0,
114825,9.4.2014 18:13:00,9.4.2014 6:51:00,0,1626,18,27,9,18,0,
114826,9.4.2014 23:00:00,9.4.2014 6:06:00,0,1626,13,27,9,19,0,
114827,9.4.2014 19:41:00,9.4.2014 6:11:00,0,1626,13,27,9,20,0,
114828,9.4.2014 23:00:00,9.4.2014 6:00:00,0,1626,13,27,9,21,0,
114829,9.4.2014 23:00:00,9.4.2014 6:50:00,0,1626,13,27,9,22,0,
